0.00115961,0.993224,
0.00978795,0.600191,
0.0201855,0.318555,
0.0356756,0.168834,
0.0997214,0.110906,
0.299291,0.0554428,
0.473775,0.00634150,
0.634593,-0.0430083,
0.799955,-0.0900027,
0.961064,-0.202985,
0.984824,-0.168461,
1.00228,4.14139e-05,
