0.00284711,-0.00158632,
0.0240281,0.0701712,
0.0565784,0.124520,
0.134606,0.109232,
0.316687,0.0693174,
0.504449,0.0214940,
0.702400,-0.0310209,
0.866492,-0.0933504,
0.962483,-0.361444,
0.981258,-0.253115,
0.990967,-0.138495,
0.999464,-0.00320410,
