0.0167525,0.989134,
0.0275995,0.973298,
0.0374594,0.959443,
0.0492916,0.942618,
0.0630827,0.929761,
0.0758963,0.913929,
0.0926449,0.897114,
0.107421,0.883268,
0.122194,0.871404,
0.142862,0.861534,
0.160594,0.844721,
0.178312,0.834845,
0.195055,0.821003,
0.213762,0.808156,
0.229516,0.797286,
0.243313,0.781456,
0.259071,0.768603,
0.273851,0.752775,
0.290607,0.731995,
0.305387,0.716167,
0.323135,0.691425,
0.329077,0.669633,
0.336993,0.643881,
0.340015,0.607217,
0.330236,0.579447,
0.317490,0.560591,
0.292926,0.551623,
0.263420,0.555529,
0.238812,0.568364,
0.222050,0.592117,
0.222006,0.614912,
0.223899,0.652577,
0.206157,0.674345,
0.175670,0.677258,
0.144220,0.669267,
0.130489,0.651400,
0.118748,0.621644,
0.110938,0.592888,
0.112964,0.562168,
0.118922,0.532447,
0.124881,0.501736,
0.135738,0.480944,
0.146597,0.459162,
0.161381,0.441352,
0.177144,0.425526,
0.195867,0.404750,
0.221471,0.384979,
0.243138,0.367183,
0.272656,0.357330,
0.301184,0.350449,
0.339554,0.339623,
0.367089,0.337696,
0.404454,0.337770,
0.444755,0.344787,
0.472268,0.354753,
0.495849,0.363719,
0.526294,0.382610,
0.552817,0.395547,
0.578328,0.423348,
0.602866,0.446191,
0.619547,0.464064,
0.631308,0.483909,
0.644040,0.509702,
0.657767,0.529551,
0.664598,0.556324,
0.672404,0.587063,
0.678248,0.615816,
0.679187,0.638613,
0.679129,0.668345,
0.680052,0.699071,
0.676055,0.731768,
0.670099,0.760498,
0.655286,0.793174,
0.641478,0.814951,
0.629642,0.833758,
0.611904,0.853544,
0.588272,0.870346,
0.568580,0.884182,
0.547919,0.890088,
0.519418,0.883094,
0.518469,0.865252,
0.528348,0.841486,
0.539201,0.822677,
0.546125,0.801878,
0.540256,0.786009,
0.521597,0.774079,
0.496016,0.781957,
0.478296,0.792823,
0.462532,0.808650,
0.447752,0.824478,
0.431979,0.845259,
0.417191,0.865051,
0.402400,0.886826,
0.389569,0.911578,
0.376747,0.931374,
0.365877,0.959103,
0.349103,0.988802,
0.341183,1.01654,
0.328350,1.04228,
0.322400,1.06804,
0.321355,1.09975,
0.317366,1.12848,
0.316309,1.16614,
0.316249,1.19686,
0.318148,1.23156,
0.322025,1.26030,
0.330814,1.29105,
0.339610,1.31881,
0.351353,1.34758,
0.367020,1.38131,
0.379752,1.40710,
0.398378,1.43588,
0.420955,1.45574,
0.438614,1.47659,
0.471993,1.50342,
0.490648,1.51733,
0.513231,1.53422,
0.533858,1.54517,
0.557442,1.55314,
0.583973,1.56211,
0.622313,1.56615,
0.651813,1.56522,
0.686226,1.56628,
0.723601,1.56140,
0.749187,1.55055,
0.771828,1.53771,
0.797428,1.51992,
0.820084,1.49915,
0.840773,1.47838,
0.857526,1.45958,
0.870355,1.43582,
0.881217,1.41206,
0.893069,1.38532,
0.899029,1.35461,
0.908931,1.31895,
0.908995,1.28625,
0.907098,1.25056,
0.903258,1.20298,
0.893479,1.17521,
0.875830,1.14941,
0.856190,1.13649,
0.830634,1.13148,
0.803095,1.13539,
0.785386,1.14031,
0.769626,1.15416,
0.755843,1.16305,
0.744984,1.18483,
0.751832,1.20268,
0.767540,1.21560,
0.768482,1.23641,
0.758617,1.25324,
0.737945,1.26509,
0.713368,1.26207,
0.692743,1.25014,
0.679999,1.23029,
0.669231,1.20549,
0.669279,1.18072,
0.678200,1.14406,
0.693983,1.11833,
0.717626,1.09558,
0.742255,1.07184,
0.764901,1.05603,
0.793447,1.04023,
0.829858,1.02543,
0.865283,1.01163,
0.899713,1.00377,
0.928238,0.998870,
0.954781,1.00190,
0.983288,1.00592,
0.995076,1.01189,
